Text,Completion
User: 어제 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 어제 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 이틀전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 사흘전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 나흘전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 하루전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 2일전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 3일전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 4일전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 5일전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 6일전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Bad인데 단백질 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Bad인데 지방 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Bad인데 당류 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Not Bad인데 탄수화물 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Not Bad인데 단백질 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Not Bad인데 지방 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Not Bad인데 당류 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Good인데 단백질 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Good인데 지방 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Good인데 당류 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Very Good인데 탄수화물 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Very Good인데 단백질 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Very Good인데 지방 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Very Good인데 당류 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Perfect인데 탄수화물 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Perfect인데 단백질 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Perfect인데 지방 얼마 먹었지,assistant: 1
User: 7일전 식단 평가 Perfect인데 당류 얼마 먹었지,assistant: 1
User: 식단 평가가 좀 이상하게 느껴져.,assistant: 1
User: 현미밥 먹기,assistant: 0
User: 행복을 줄 순 없어서,assistant: 0
User: 구글,assistant: 0
User: 오늘 먹은 식단에 대해 평가해줘,assistant: 1
User: 그대라는 가사가 들어간 노래를 추천해줘,assistant: 0
User: good 어케 나옴?,assistant: 1
User: 밥 why bad?,assistant: 1
User: 휴가 중에 식단하는거 bad다…,assistant: 0
User: 식단이 perfect 하네,assistant: 1
User: 내 식단 왜 최악이야?,assistant: 1
User: good 어케 나옴?,assistant: 1
User: 일주일 전 식단,assistant: 1
User: 대답 좀,assistant: 0
User: 회는 살이 찌지 않습니다.,assistant: 0
User: good 어케 나옴?,assistant: 1
User: ㅏㅣㅓ;재댜ㅓㅇㄹ,assistant: 0
User: 맛있는 음식 추천해줘,assistant: 0
User: 감사합니다,assistant: 0
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: 내일 날씨 어떨까?,assistant: 0
User: 내 기분 오늘 왜 Bad?,assistant: 0
User: 이번주 식단은 잘 지키지 못했어,assistant: 0
User: 식단 관리를 잘 해도 왜 normaㅣ?,assistant: 1
User: aegaeaefaef,assistant: 0
User: 식단 평가에 대해 간략하게 분석ㅎ보거라,assistant: 1
User: i feel Good,assistant: 0
User: 탄수화물이 들어간 음식 추천좀,assistant: 0
User: 내가 생각한 것보다 점수가 낮게 나왔어.,assistant: 1
User: 식단 결과가 좋게 나와서 기분이 좋아,assistant: 0
User: 출출해출출,assistant: 0
User: 내가 무엇을 잘못했나요?,assistant: 0
User: 운동 루틴 추천해줘,assistant: 0
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 식단관리 우엑,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: Not Bad 받은 이유가 뭐야? Good이라고 생각했는데,assistant: 1
User: 베트남 다낭 여행지 추천좀,assistant: 0
User: 식단 평가를 확인,assistant: 1
User: 어제 식단이 궁금해!,assistant: 1
User: 젊었던 기억이 상처로 남아,assistant: 0
User: 내가 뭐하는 거지,assistant: 0
User: 식단 결과가 좀 이상한 거 같아. 어떻게 생각해?,assistant: 1
User: Not Bad 받은 이유가 뭐야? Good이라고 생각했는데,assistant: 1
User: Perfect 받은 이유가 뭐야? Bad라고 생각했는데,assistant: 1
User: Bad 받은 이유가 뭐야? Perfect라고 생각했는데,assistant: 1
User: 빵은 살찌나?,assistant: 0
User: 노멀 받은 이유가? Perfect라고 생각했는데,assistant: 1
User: 많이 먹은 것에 비해 식단 결과가 좋게 나온 이유는?,assistant: 1
User: 오늘 기분이 너무 좋아요!,assistant: 0
User: 오늘 날씨 진짜 Perfect다,assistant: 0
User: 어디로 여행가고 싶으세요?,assistant: 0
User: ??,assistant: 0
User: 운동 후에 하는 산책은 식단을 먹을 때도 좋겠지?,assistant: 0
User: ??ㅎㅎ,assistant: 0
User: 식단티비,assistant: 0
User: 식단 관련해서 질문 좀 해도 되나?,assistant: 0
User: 짜장면 먹자,assistant: 0
User: 식단 관리할 때 주의해야 할 점,assistant: 0
User: please 식단 평가,assistant: 1
User: 나흘 전 식단 어땠지?,assistant: 1
User: 어제 식단 어땠지?,assistant: 1
User: ?? ??,assistant: 0
User: 어제 식단 어땠음?,assistant: 1
User: 최근에 새로운 운동을 시작했는데 정말 즐겁다,assistant: 0
User: 미안미안,assistant: 0
User: 쏘리,assistant: 0
User: 굿굿,assistant: 0
User: 식단 평가 결과 왜 Not Baadd?,assistant: 1
User: 요리 레시피 알려줘,assistant: 0
User: 도움이 필요,assistant: 0
User: 식단 평가 기준 너무 엄격해!,assistant: 1
User: Good한 식단 되려면?,assistant: 0
User: 당류를 줄이려면?,assistant: 0
User: 일주일 전 식단 평가가 왜 Perfect인지,assistant: 1
User: 그저께 탄수화물이 많았나,assistant: 1
User: 나 운동 새로 시작했어!,assistant: 0
User: 나 식단 관리 시작했어!,assistant: 0
User: 안녕하세요!,assistant: 0
User: 오늘 기분 Not Bad네,assistant: 0
User: 제주도 은갈치 영양성분,assistant: 0
User: 그저께 식단 영양성분 함량,assistant: 1
User: 영양,assistant: 0
User: 고양이가 자꾸 물어요,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 내가 쓴 글 어때?,assistant: 0
User: 내 식단 어때?,assistant: 1
User: 강아지 기분이 perfect`~~,assistant: 0
User: 식단 관련 정보를 어디서 얻을수있을까?,assistant: 0
User: 뭐지?,assistant: 0
User: 식단이 최악인 이유,assistant: 1
User: 오늘은 정말 열심히 일했어!,assistant: 0
"User: perfect라면, 식단이 균형잡히고 건강하다는 것이야?",assistant: 0
User: ㄱㄴㄷㄻ,assistant: 0
User: 도와줘~~~~~ㅠㅠ,assistant: 0
User: 내 식단 뭐가 문제야?,assistant: 1
User: Good 식단 보여줘,assistant: 0
User: 건강하게 먹었는데 왜 Not Bad?,assistant: 1
User: 안녕하세요,assistant: 0
User: 내 식단 왜 나쁜데?,assistant: 1
User: 내 식단 왜 나쁜데?,assistant: 1
User: T..T,assistant: 0
User: 다음 휴가 때 여행 가고 싶다.,assistant: 0
User: Good ~!!,assistant: 0
User: 어제 기분이 bad,assistant: 0
User: 단백질 수치가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: 살찌는 음식이니 아니니 닝닝,assistant: 0
User: 에스파,assistant: 0
User: 오늘 식단 출력,assistant: 1
User: 오늘 너무 많이 먹었나봐. 속이 안 좋아.,assistant: 0
User: 건강에 좋은 식단 알려줘,assistant: 0
User: 고기는 살이 찌지 않습니다.,assistant: 0
User: 식단 결과가 어떤 부분에서 이상해?,assistant: 1
User: 일주일 전 식단이 좋아=?,assistant: 1
User: 어제 식단 출력,assistant: 1
User: BAD가 뜨다니!! 확인해 볼 수 있나?,assistant: 1
User: Good이 뜨다니!! 확인해 볼 수 있나?,assistant: 1
User: i feel Bad,assistant: 0
User: not bad가 뜨다니!! 확인해 볼 수 있나?,assistant: 1
User: BAD   가 뜨다니!! 확인해 볼 수 있나?,assistant: 1
User: BAD   가 왜떠?,assistant: 1
User: 왜 Very Good이라고 나왔지?,assistant: 1
User: 3일전 식단 평가 좀,assistant: 1
User: 미치긋네,assistant: 0
User: 무한 식단,assistant: 0
User: 무무니닝,assistant: 0
User: 식단 평가가 좀 이상하게 느껴져.,assistant: 1
User: 영양,assistant: 0
User: 닭가슴살을 먹었는데도 BAD가 나온 이유,assistant: 1
User: 닭가슴살 맛집,assistant: 0
User: 닭가슴살 영양성분,assistant: 0
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 저는 모델,assistant: 0
User: 일주일 전에 나는 탄수화물만 먹었나,assistant: 1
User: 식단 평가에 대해 간략하게 분석 좀 해줘.,assistant: 1
User: 주말에 영화볼까 생각중이에요.,assistant: 0
User: Good,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 살찌는건 재밋어~,assistant: 0
User: 오늘 기분 Very Good이네,assistant: 0
User: 단백질 과다섭취인가?,assistant: 1
User: 7일 전 식단이 bad인 이유,assistant: 1
User: 지방이 적은 맛있는 음식,assistant: 0
User: 2일전 식단 평가 좀 보여줘,assistant: 1
User: 3일전 식단 평가 좀 보여줘,assistant: 1
User: 배고파요,assistant: 0
User: 5일전 식단 평가 좀 보여줘,assistant: 0
User: 3 일 전 식단 평가 좀 보여줘,assistant: 1
User: 점심 메뉴를 추천해보거라,assistant: 0
User: 3 일 전 식단 평가 좀 보여주거라,assistant: 1
User: 3 일 전 식단 평가 좀 보여줘봐라,assistant: 1
User: 지방이 없는 맛있는 음식 추천,assistant: 0
User: 완벽 왜 나옴?,assistant: 1
User: 5일전 식단 평가 좀 보여줘바,assistant: 1
User: 5일전 결과 좀,assistant: 1
User: 커피,assistant: 0
User: 금일 식단은 어땠나요?,assistant: 1
User: 금일 식단 어떰티비?,assistant: 1
User: 어제 왜 Good 식단/?,assistant: 1
User: 배불러요,assistant: 0
User: why am I so bad at cooking?,assistant: 0
User: 아침에 먹기 좋은 메뉴 추천해줘,assistant: 0
User: why am I so good at cooking?,assistant: 0
User: Perfect 기준이 있나?,assistant: 0
User: 내 식단 왜 좋음?,assistant: 1
User: Not Bad면 선방했나?,assistant: 0
User: 단백질 수치가 높은 음식을 먹었는데 식단 평가가 왜 이래?,assistant: 1
User: summarize yesterday's result,assistant: 1
User: why am I Not Bad? 퉤,assistant: 1
User: 어떤 음식이 건강에 좋지 않을까요?,assistant: 0
User: 퉤,assistant: 0
User: 이틀 전 식단 출력해달라고,assistant: 1
User: 아녕,assistant: 0
User: 그저께 식 단 보 여 줘,assistant: 1
User: ㅎㅇㅎㅇㅎㅇㅎㅇㅎㅇ,assistant: 0
User: ????,assistant: 0
User: 어떤 운동이 좋을까요?,assistant: 0
User: 이틀 전 식단 출력해달라고 바보야,assistant: 1
User: 나 왜 NotBad?,assistant: 1
User: perfect뜻이 뭐야?,assistant: 0
User: 오늘 점심 뭐 먹을까요?,assistant: 0
User: 어제 식단 출력,assistant: 1
User: 금일 식단 평가 좀,assistant: 1
User: 금요일 식단 평가 좀,assistant: 1
User: Good morning!,assistant: 0
User: 오늘 식단 왜 Very Good?,assistant: 1
User: 건강하게 먹었는데 왜 Not Bad?,assistant: 1
User: have a nice day:),assistant: 0
User: 왜 Perfect이라고 나왔지?,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 식단 평가가 좀 이상한 거 같아. 어떻게 생각해?,assistant: 1
User: 이틀 전 식단이 Very Good으로 평가된 이유가 멍미,assistant: 1
User: 오늘 식단 출력,assistant: 1
User: 제가 어떤 실수를 했나요?,assistant: 0
User: Perfect 기준이 뭔데,assistant: 1
User: bad기준이 뭔데,assistant: 1
User: 식단 평가 기준이 뭔데,assistant: 1
User: Not Bad 받은 이유가 뭐야? Good이라고 생각했는데,assistant: 1
User: Not Bad 왜 나온거야,assistant: 1
User: :),assistant: 0
User: 식단 평가 결과 좋네,assistant: 1
User: 이틀 전은 왜 Not Bad였는지,assistant: 1
User: 체중이 증가해버렸다,assistant: 0
User: 나 왜 Bad?,assistant: 1
User: 당류 섭취를 줄이는 방,assistant: 0
User: 내 식단 왜 최악이야?,assistant: 1
User: 내 식단 왜 최악 아니야?,assistant: 1
User: 식단 평가가 왜 이래?,assistant: 1
User: 내 식단 왜 좋음?,assistant: 1
User: 식단을 시도,assistant: 0
User: 커피에 설탕이나 크림을 추가,assistant: 0
User: 귀여운 고양이 식단,assistant: 0
User: 오늘 식단 ,assistant: 1
User: 식단평가해봐라,assistant: 1
User: 오늘 날씨가 좋네요!,assistant: 0
User: 잘가,assistant: 0
User: Perfect Night,assistant: 0
User: Bad Night,assistant: 0
User: 울적한 이 마음,assistant: 0
User: 당류 섭취가 많았나?,assistant: 1
User: 미안해,assistant: 0
User: 식단에 대한 간략한 분석 부탁해.,assistant: 1
User: perfect 기준 머냐,assistant: 1
User: 식단평가 기준 머냐,assistant: 1
